商品ID,商品名稱,商品連結,價格,資料已完整爬取
11115416,【DA】Air Pro 6無感配戴夾耳式藍芽耳機(HiFi音質/超長續航30小時/夾式耳機/氣傳導/無線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115416&Area=search&mdiv=403&oid=55_1&cid=index&kw=%E8%80%B3%E6%A9%9F,981,False
11700821,【Havit 海威特】環繞立體音高續航耳罩式藍芽耳機H630BT(55H高續航/高回彈氣墊/4種聆聽模式/舒適配戴),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11700821&Area=search&mdiv=403&oid=55_2&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,475",False
11689064,【Soundcore】Liberty 4 NC 主動降噪真無線藍芽耳機(頂級降噪 至臻完美),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11689064&Area=search&mdiv=403&oid=55_4&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
10960675,【Logitech 羅技】H390 USB耳機麥克風,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10960675&Area=search&mdiv=403&oid=55_5&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,290",False
8915968,【GCOMM】iPhone/iPod/iPad Android 高品質低音立體耳機(含線控麥克風 白色 黑色),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8915968&Area=search&mdiv=403&oid=55_23&cid=index&kw=%E8%80%B3%E6%A9%9F,251,False
12019044,【TOZO】OpenBuds降噪開放式AI輔助氣傳導無線藍芽耳機(chatGPT/智慧錄音/ENC通話降噪/耳掛式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019044&Area=search&mdiv=403&oid=56_1&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,695",False
11115416,【DA】Air Pro 6無感配戴夾耳式藍芽耳機(HiFi音質/超長續航30小時/夾式耳機/氣傳導/無線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115416&Area=search&mdiv=403&oid=56_2&cid=index&kw=%E8%80%B3%E6%A9%9F,981,False
11700821,【Havit 海威特】環繞立體音高續航耳罩式藍芽耳機H630BT(55H高續航/高回彈氣墊/4種聆聽模式/舒適配戴),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11700821&Area=search&mdiv=403&oid=56_3&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,475",False
11689064,【Soundcore】Liberty 4 NC 主動降噪真無線藍芽耳機(頂級降噪 至臻完美),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11689064&Area=search&mdiv=403&oid=56_5&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
10960675,【Logitech 羅技】H390 USB耳機麥克風,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10960675&Area=search&mdiv=403&oid=56_6&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,290",False
6626328,【SAMSUNG 三星】Galaxy S10/S10E/S10 Plus AKG 3.5mm線控耳機(EO-IG955 密封袋裝 S10 S9 S8 Note9),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=6626328&Area=search&mdiv=403&oid=56_24&cid=index&kw=%E8%80%B3%E6%A9%9F,504,False
12019044,【TOZO】OpenBuds降噪開放式AI輔助氣傳導無線藍芽耳機(chatGPT/智慧錄音/ENC通話降噪/耳掛式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019044&Area=search&mdiv=403&oid=57_1&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,695",False
11115416,【DA】Air Pro 6無感配戴夾耳式藍芽耳機(HiFi音質/超長續航30小時/夾式耳機/氣傳導/無線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115416&Area=search&mdiv=403&oid=57_2&cid=index&kw=%E8%80%B3%E6%A9%9F,981,False
11700821,【Havit 海威特】環繞立體音高續航耳罩式藍芽耳機H630BT(55H高續航/高回彈氣墊/4種聆聽模式/舒適配戴),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11700821&Area=search&mdiv=403&oid=57_3&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,475",False
11689064,【Soundcore】Liberty 4 NC 主動降噪真無線藍芽耳機(頂級降噪 至臻完美),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11689064&Area=search&mdiv=403&oid=57_5&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
10960675,【Logitech 羅技】H390 USB耳機麥克風,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10960675&Area=search&mdiv=403&oid=57_6&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,290",False
12019044,【TOZO】OpenBuds降噪開放式AI輔助氣傳導無線藍芽耳機(chatGPT/智慧錄音/ENC通話降噪/耳掛式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019044&Area=search&mdiv=403&oid=58_1&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,695",False
11115416,【DA】Air Pro 6無感配戴夾耳式藍芽耳機(HiFi音質/超長續航30小時/夾式耳機/氣傳導/無線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115416&Area=search&mdiv=403&oid=58_2&cid=index&kw=%E8%80%B3%E6%A9%9F,981,False
11700821,【Havit 海威特】環繞立體音高續航耳罩式藍芽耳機H630BT(55H高續航/高回彈氣墊/4種聆聽模式/舒適配戴),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11700821&Area=search&mdiv=403&oid=58_3&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,475",False
11689064,【Soundcore】Liberty 4 NC 主動降噪真無線藍芽耳機(頂級降噪 至臻完美),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11689064&Area=search&mdiv=403&oid=58_5&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
10960675,【Logitech 羅技】H390 USB耳機麥克風,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10960675&Area=search&mdiv=403&oid=58_6&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,290",False
9121459,【Logitech G】G335輕盈電競耳機麥克風,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=9121459&Area=search&mdiv=403&oid=58_16&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,490",False
12019044,【TOZO】OpenBuds降噪開放式AI輔助氣傳導無線藍芽耳機(chatGPT/智慧錄音/ENC通話降噪/耳掛式),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12019044&Area=search&mdiv=403&oid=59_1&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,695",False
11115416,【DA】Air Pro 6無感配戴夾耳式藍芽耳機(HiFi音質/超長續航30小時/夾式耳機/氣傳導/無線),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11115416&Area=search&mdiv=403&oid=59_2&cid=index&kw=%E8%80%B3%E6%A9%9F,981,False
11700821,【Havit 海威特】環繞立體音高續航耳罩式藍芽耳機H630BT(55H高續航/高回彈氣墊/4種聆聽模式/舒適配戴),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11700821&Area=search&mdiv=403&oid=59_3&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,475",False
11689064,【Soundcore】Liberty 4 NC 主動降噪真無線藍芽耳機(頂級降噪 至臻完美),https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11689064&Area=search&mdiv=403&oid=59_5&cid=index&kw=%E8%80%B3%E6%A9%9F,"3,490",False
10960675,【Logitech 羅技】H390 USB耳機麥克風,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10960675&Area=search&mdiv=403&oid=59_6&cid=index&kw=%E8%80%B3%E6%A9%9F,"1,290",False
